filename,category,filter_type,bilateral_symmetry,lr_imbalance
FLUX1_dev_image_0001430.jpg,diffusion_sfhq,topographic,0.6487,0.0377
FLUX1_dev_image_0001430.jpg,diffusion_sfhq,edge,0.8783,0.0143
FLUX1_schnell_image_0003060.jpg,diffusion_sfhq,raw,0.8887,0.0074
FLUX1_schnell_image_0003060.jpg,diffusion_sfhq,topographic,0.592,0.0017
FLUX1_schnell_image_0003060.jpg,diffusion_sfhq,edge,0.7828,0.0176
SDXL_image_0052184.jpg,diffusion_sfhq,raw,0.7448,0.0505
SDXL_image_0052184.jpg,diffusion_sfhq,topographic,0.5554,0.0182
SDXL_image_0052184.jpg,diffusion_sfhq,edge,0.9063,0.019
FLUX1_schnell_image_0035995.jpg,diffusion_sfhq,raw,0.8446,0.0218
FLUX1_schnell_image_0035995.jpg,diffusion_sfhq,topographic,0.5608,0.0364
FLUX1_schnell_image_0035995.jpg,diffusion_sfhq,edge,0.848,0.0113
SDXL_image_0045573.jpg,diffusion_sfhq,raw,0.8338,0.0408
SDXL_image_0045573.jpg,diffusion_sfhq,topographic,0.6054,0.0206
SDXL_image_0045573.jpg,diffusion_sfhq,edge,0.8199,0.0208
SDXL_image_0039405.jpg,diffusion_sfhq,raw,0.7751,0.1152
SDXL_image_0039405.jpg,diffusion_sfhq,topographic,0.5403,0.0643
SDXL_image_0039405.jpg,diffusion_sfhq,edge,0.8809,0.0062
SDXL_image_0036139.jpg,diffusion_sfhq,raw,0.8316,0.0084
SDXL_image_0036139.jpg,diffusion_sfhq,topographic,0.6836,0.0462
SDXL_image_0036139.jpg,diffusion_sfhq,edge,0.9061,0.0172
FLUX1_schnell_image_0028717.jpg,diffusion_sfhq,raw,0.8452,0.1112
FLUX1_schnell_image_0028717.jpg,diffusion_sfhq,topographic,0.6341,0.0518
FLUX1_schnell_image_0028717.jpg,diffusion_sfhq,edge,0.8726,0.063
FLUX1_schnell_image_0019789.jpg,diffusion_sfhq,raw,0.8044,0.0904
FLUX1_schnell_image_0019789.jpg,diffusion_sfhq,topographic,0.5361,0.0837
FLUX1_schnell_image_0019789.jpg,diffusion_sfhq,edge,0.8575,0.0383
FLUX1_dev_image_0006470.jpg,diffusion_sfhq,raw,0.8078,0.1116
FLUX1_dev_image_0006470.jpg,diffusion_sfhq,topographic,0.5216,0.018
FLUX1_dev_image_0006470.jpg,diffusion_sfhq,edge,0.8394,0.0056
FLUX1_schnell_image_0019975.jpg,diffusion_sfhq,raw,0.806,0.0052
FLUX1_schnell_image_0019975.jpg,diffusion_sfhq,topographic,0.5561,0.0087
FLUX1_schnell_image_0019975.jpg,diffusion_sfhq,edge,0.89,0.0328
SDXL_image_0045480.jpg,diffusion_sfhq,raw,0.7641,0.0828
SDXL_image_0045480.jpg,diffusion_sfhq,topographic,0.5573,0.0275
SDXL_image_0045480.jpg,diffusion_sfhq,edge,0.8537,0.0398
SDXL_image_0004730.jpg,diffusion_sfhq,raw,0.8093,0.038
SDXL_image_0004730.jpg,diffusion_sfhq,topographic,0.622,0.0056
SDXL_image_0004730.jpg,diffusion_sfhq,edge,0.8986,0.0303
FLUX1_pro_image_0001927.jpg,diffusion_sfhq,raw,0.8184,0.0603
FLUX1_pro_image_0001927.jpg,diffusion_sfhq,topographic,0.6725,0.0188
FLUX1_pro_image_0001927.jpg,diffusion_sfhq,edge,0.8919,0.0288
FLUX1_pro_image_0002831.jpg,diffusion_sfhq,raw,0.742,0.1699
FLUX1_pro_image_0002831.jpg,diffusion_sfhq,topographic,0.5274,0.0927
FLUX1_pro_image_0002831.jpg,diffusion_sfhq,edge,0.7536,0.0855
SDXL_image_0026319.jpg,diffusion_sfhq,raw,0.7423,0.0108
SDXL_image_0026319.jpg,diffusion_sfhq,topographic,0.5619,0.021
SDXL_image_0026319.jpg,diffusion_sfhq,edge,0.8589,0.0161
FLUX1_schnell_image_0052125.jpg,diffusion_sfhq,raw,0.8934,0.0332
FLUX1_schnell_image_0052125.jpg,diffusion_sfhq,topographic,0.6601,0.0864
FLUX1_schnell_image_0052125.jpg,diffusion_sfhq,edge,0.8567,0.0064
SDXL_image_0037353.jpg,diffusion_sfhq,raw,0.8684,0.0574
SDXL_image_0037353.jpg,diffusion_sfhq,topographic,0.5856,0.0314
SDXL_image_0037353.jpg,diffusion_sfhq,edge,0.8837,0.0021
FLUX1_pro_image_0000676.jpg,diffusion_sfhq,raw,0.7361,0.2131
FLUX1_pro_image_0000676.jpg,diffusion_sfhq,topographic,0.6381,0.0261
FLUX1_pro_image_0000676.jpg,diffusion_sfhq,edge,0.9027,0.0374
SDXL_image_0030080.jpg,diffusion_sfhq,raw,0.7685,0.0456
SDXL_image_0030080.jpg,diffusion_sfhq,topographic,0.5813,0.0237
SDXL_image_0030080.jpg,diffusion_sfhq,edge,0.9003,0.0151
SDXL_image_0000185.jpg,diffusion_sfhq,raw,0.7904,0.0138
SDXL_image_0000185.jpg,diffusion_sfhq,topographic,0.6587,0.001
SDXL_image_0000185.jpg,diffusion_sfhq,edge,0.947,0.0084
SDXL_image_0030767.jpg,diffusion_sfhq,raw,0.854,0.0148
SDXL_image_0030767.jpg,diffusion_sfhq,topographic,0.5336,0.0032
SDXL_image_0030767.jpg,diffusion_sfhq,edge,0.8127,0.0472
FLUX1_schnell_image_0004881.jpg,diffusion_sfhq,raw,0.7548,0.1845
FLUX1_schnell_image_0004881.jpg,diffusion_sfhq,topographic,0.5506,0.0797
FLUX1_schnell_image_0004881.jpg,diffusion_sfhq,edge,0.871,0.031
FLUX1_schnell_image_0005226.jpg,diffusion_sfhq,raw,0.6757,0.2379
FLUX1_schnell_image_0005226.jpg,diffusion_sfhq,topographic,0.6083,0.0414
FLUX1_schnell_image_0005226.jpg,diffusion_sfhq,edge,0.8476,0.0221
SDXL_image_0016853.jpg,diffusion_sfhq,raw,0.7673,0.0597
SDXL_image_0016853.jpg,diffusion_sfhq,topographic,0.5936,0.0378
SDXL_image_0016853.jpg,diffusion_sfhq,edge,0.9534,0.0123
FLUX1_schnell_image_0050721.jpg,diffusion_sfhq,raw,0.8305,0.0661
FLUX1_schnell_image_0050721.jpg,diffusion_sfhq,topographic,0.6094,0.0019
FLUX1_schnell_image_0050721.jpg,diffusion_sfhq,edge,0.8994,0.0221
SDXL_image_0002426.jpg,diffusion_sfhq,raw,0.7974,0.1412
SDXL_image_0002426.jpg,diffusion_sfhq,topographic,0.5566,0.002
SDXL_image_0002426.jpg,diffusion_sfhq,edge,0.8019,0.0236
FLUX1_schnell_image_0010042.jpg,diffusion_sfhq,raw,0.8458,0.0193
FLUX1_schnell_image_0010042.jpg,diffusion_sfhq,topographic,0.549,0.0335
FLUX1_schnell_image_0010042.jpg,diffusion_sfhq,edge,0.9152,0.0379
FLUX1_schnell_image_0023146.jpg,diffusion_sfhq,raw,0.7875,0.1208
FLUX1_schnell_image_0023146.jpg,diffusion_sfhq,topographic,0.5109,0.0189
FLUX1_schnell_image_0023146.jpg,diffusion_sfhq,edge,0.8344,0.0149
FLUX1_schnell_image_0057590.jpg,diffusion_sfhq,raw,0.6334,0.2466
FLUX1_schnell_image_0057590.jpg,diffusion_sfhq,topographic,0.6876,0.1149
FLUX1_schnell_image_0057590.jpg,diffusion_sfhq,edge,0.8968,0.0543
SDXL_image_0044749.jpg,diffusion_sfhq,raw,0.8019,0.0674
SDXL_image_0044749.jpg,diffusion_sfhq,topographic,0.56,0.0606
SDXL_image_0044749.jpg,diffusion_sfhq,edge,0.8531,0.0037
SDXL_image_0009877.jpg,diffusion_sfhq,raw,0.8069,0.0692
SDXL_image_0009877.jpg,diffusion_sfhq,topographic,0.5663,0.0101
SDXL_image_0009877.jpg,diffusion_sfhq,edge,0.8899,0.0296
FLUX1_schnell_image_0043883.jpg,diffusion_sfhq,raw,0.8,0.009
FLUX1_schnell_image_0043883.jpg,diffusion_sfhq,topographic,0.5538,0.0566
FLUX1_schnell_image_0043883.jpg,diffusion_sfhq,edge,0.848,0.094
FLUX1_schnell_image_0016163.jpg,diffusion_sfhq,raw,0.7993,0.0732
FLUX1_schnell_image_0016163.jpg,diffusion_sfhq,topographic,0.5404,0.002
FLUX1_schnell_image_0016163.jpg,diffusion_sfhq,edge,0.8323,0.0372
SDXL_image_0052160.jpg,diffusion_sfhq,raw,0.8295,0.0267
SDXL_image_0052160.jpg,diffusion_sfhq,topographic,0.5234,0.0156
SDXL_image_0052160.jpg,diffusion_sfhq,edge,0.889,0.0133
SDXL_image_0001049.jpg,diffusion_sfhq,raw,0.7622,0.0483
SDXL_image_0001049.jpg,diffusion_sfhq,topographic,0.542,0.0974
SDXL_image_0001049.jpg,diffusion_sfhq,edge,0.8019,0.1018
SDXL_image_0029381.jpg,diffusion_sfhq,raw,0.7743,0.1054
SDXL_image_0029381.jpg,diffusion_sfhq,topographic,0.5297,0.1098
SDXL_image_0029381.jpg,diffusion_sfhq,edge,0.741,0.0813
SDXL_image_0026060.jpg,diffusion_sfhq,raw,0.8357,0.1412
SDXL_image_0026060.jpg,diffusion_sfhq,topographic,0.6621,0.0298
SDXL_image_0026060.jpg,diffusion_sfhq,edge,0.9362,0.0171
SDXL_image_0020805.jpg,diffusion_sfhq,raw,0.8508,0.0647
SDXL_image_0020805.jpg,diffusion_sfhq,topographic,0.6348,0.0602
SDXL_image_0020805.jpg,diffusion_sfhq,edge,0.8969,0.0182
FLUX1_schnell_image_0014767.jpg,diffusion_sfhq,raw,0.7772,0.0812
FLUX1_schnell_image_0014767.jpg,diffusion_sfhq,topographic,0.6002,0.0781
FLUX1_schnell_image_0014767.jpg,diffusion_sfhq,edge,0.8976,0.0073
SDXL_image_0023831.jpg,diffusion_sfhq,raw,0.7721,0.0196
SDXL_image_0023831.jpg,diffusion_sfhq,topographic,0.5958,0.0104
SDXL_image_0023831.jpg,diffusion_sfhq,edge,0.9,0.0258
FLUX1_schnell_image_0029268.jpg,diffusion_sfhq,raw,0.8583,0.0885
FLUX1_schnell_image_0029268.jpg,diffusion_sfhq,topographic,0.5397,0.0038
FLUX1_schnell_image_0029268.jpg,diffusion_sfhq,edge,0.8602,0.0114
FLUX1_schnell_image_0040716.jpg,diffusion_sfhq,raw,0.8151,0.0458
FLUX1_schnell_image_0040716.jpg,diffusion_sfhq,topographic,0.5655,0.0013
FLUX1_schnell_image_0040716.jpg,diffusion_sfhq,edge,0.8205,0.0088
SDXL_image_0018419.jpg,diffusion_sfhq,raw,0.8315,0.048
SDXL_image_0018419.jpg,diffusion_sfhq,topographic,0.6617,0.0607
SDXL_image_0018419.jpg,diffusion_sfhq,edge,0.9126,0.0269
SDXL_image_0015559.jpg,diffusion_sfhq,raw,0.7483,0.0141
SDXL_image_0015559.jpg,diffusion_sfhq,topographic,0.5886,0.0226
SDXL_image_0015559.jpg,diffusion_sfhq,edge,0.8294,0.0141
FLUX1_schnell_image_0037364.jpg,diffusion_sfhq,raw,0.762,0.0812
FLUX1_schnell_image_0037364.jpg,diffusion_sfhq,topographic,0.5171,0.0093
FLUX1_schnell_image_0037364.jpg,diffusion_sfhq,edge,0.837,0.0209
FLUX1_schnell_image_0045844.jpg,diffusion_sfhq,raw,0.6348,0.1733
FLUX1_schnell_image_0045844.jpg,diffusion_sfhq,topographic,0.5852,0.0725
FLUX1_schnell_image_0045844.jpg,diffusion_sfhq,edge,0.8455,0.0481
SDXL_image_0048318.jpg,diffusion_sfhq,raw,0.7915,0.0065
SDXL_image_0048318.jpg,diffusion_sfhq,topographic,0.5404,0.0233
SDXL_image_0048318.jpg,diffusion_sfhq,edge,0.8425,0.0626
FLUX1_schnell_image_0056266.jpg,diffusion_sfhq,raw,0.8399,0.0747
FLUX1_schnell_image_0056266.jpg,diffusion_sfhq,topographic,0.6426,0.0146
FLUX1_schnell_image_0056266.jpg,diffusion_sfhq,edge,0.9027,0.0226
FLUX1_schnell_image_0047601.jpg,diffusion_sfhq,raw,0.8509,0.0571
FLUX1_schnell_image_0047601.jpg,diffusion_sfhq,topographic,0.5206,0.0697
FLUX1_schnell_image_0047601.jpg,diffusion_sfhq,edge,0.8174,0.0389
FLUX1_schnell_image_0004258.jpg,diffusion_sfhq,raw,0.8801,0.0916
FLUX1_schnell_image_0004258.jpg,diffusion_sfhq,topographic,0.6701,0.0064
FLUX1_schnell_image_0004258.jpg,diffusion_sfhq,edge,0.9255,0.0146
FLUX1_schnell_image_0020897.jpg,diffusion_sfhq,raw,0.8685,0.0015
FLUX1_schnell_image_0020897.jpg,diffusion_sfhq,topographic,0.6014,0.0127
FLUX1_schnell_image_0020897.jpg,diffusion_sfhq,edge,0.8762,0.0071
FLUX1_schnell_image_0017854.jpg,diffusion_sfhq,raw,0.817,0.0532
FLUX1_schnell_image_0017854.jpg,diffusion_sfhq,topographic,0.5721,0.0489
FLUX1_schnell_image_0017854.jpg,diffusion_sfhq,edge,0.9081,0.0481
FLUX1_dev_image_0007270.jpg,diffusion_sfhq,raw,0.8412,0.0402
FLUX1_dev_image_0007270.jpg,diffusion_sfhq,topographic,0.5986,0.0092
FLUX1_dev_image_0007270.jpg,diffusion_sfhq,edge,0.8629,0.0008
FLUX1_schnell_image_0032726.jpg,diffusion_sfhq,raw,0.7244,0.2044
FLUX1_schnell_image_0032726.jpg,diffusion_sfhq,topographic,0.5654,0.1098
FLUX1_schnell_image_0032726.jpg,diffusion_sfhq,edge,0.8368,0.041
FLUX1_dev_image_0001635.jpg,diffusion_sfhq,raw,0.812,0.1508
FLUX1_dev_image_0001635.jpg,diffusion_sfhq,topographic,0.6047,0.0175
FLUX1_dev_image_0001635.jpg,diffusion_sfhq,edge,0.9237,0.0242
SDXL_image_0007477.jpg,diffusion_sfhq,raw,0.7483,0.0643
SDXL_image_0007477.jpg,diffusion_sfhq,topographic,0.556,0.0658
SDXL_image_0007477.jpg,diffusion_sfhq,edge,0.8844,0.0206
SDXL_image_0002966.jpg,diffusion_sfhq,raw,0.8573,0.0733
SDXL_image_0002966.jpg,diffusion_sfhq,topographic,0.7218,0.003
SDXL_image_0002966.jpg,diffusion_sfhq,edge,0.9106,0.0088
FLUX1_schnell_image_0018565.jpg,diffusion_sfhq,raw,0.8326,0.0265
FLUX1_schnell_image_0018565.jpg,diffusion_sfhq,topographic,0.5658,0.037
FLUX1_schnell_image_0018565.jpg,diffusion_sfhq,edge,0.7808,0.0167
SDXL_image_0007495.jpg,diffusion_sfhq,raw,0.8205,0.0842
SDXL_image_0007495.jpg,diffusion_sfhq,topographic,0.6545,0.0378
SDXL_image_0007495.jpg,diffusion_sfhq,edge,0.8828,0.0269
FLUX1_schnell_image_0017267.jpg,diffusion_sfhq,raw,0.7686,0.0702
FLUX1_schnell_image_0017267.jpg,diffusion_sfhq,topographic,0.5687,0.0595
FLUX1_schnell_image_0017267.jpg,diffusion_sfhq,edge,0.8472,0.0749
DALLE3_image_0000943.jpg,diffusion_sfhq,raw,0.7565,0.0249
DALLE3_image_0000943.jpg,diffusion_sfhq,topographic,0.6244,0.0642
DALLE3_image_0000943.jpg,diffusion_sfhq,edge,0.9282,0.0367
FLUX1_pro_image_0000910.jpg,diffusion_sfhq,raw,0.752,0.0117
FLUX1_pro_image_0000910.jpg,diffusion_sfhq,topographic,0.6422,0.0089
FLUX1_pro_image_0000910.jpg,diffusion_sfhq,edge,0.8759,0.0042
SDXL_image_0023162.jpg,diffusion_sfhq,raw,0.7298,0.1058
SDXL_image_0023162.jpg,diffusion_sfhq,topographic,0.5253,0.0273
SDXL_image_0023162.jpg,diffusion_sfhq,edge,0.7486,0.0271
SDXL_image_0013094.jpg,diffusion_sfhq,raw,0.7539,0.0966
SDXL_image_0013094.jpg,diffusion_sfhq,topographic,0.5402,0.0971
SDXL_image_0013094.jpg,diffusion_sfhq,edge,0.8644,0.0195
FLUX1_dev_image_0006594.jpg,diffusion_sfhq,raw,0.7543,0.0336
FLUX1_dev_image_0006594.jpg,diffusion_sfhq,topographic,0.5649,0.0279
FLUX1_dev_image_0006594.jpg,diffusion_sfhq,edge,0.8547,0.0404
FLUX1_schnell_image_0018411.jpg,diffusion_sfhq,raw,0.7929,0.0167
FLUX1_schnell_image_0018411.jpg,diffusion_sfhq,topographic,0.5757,0.0108
FLUX1_schnell_image_0018411.jpg,diffusion_sfhq,edge,0.9022,0.0217
FLUX1_pro_image_0000439.jpg,diffusion_sfhq,raw,0.7602,0.0546
FLUX1_pro_image_0000439.jpg,diffusion_sfhq,topographic,0.4979,0.1117
FLUX1_pro_image_0000439.jpg,diffusion_sfhq,edge,0.833,0.0056
SDXL_image_0049079.jpg,diffusion_sfhq,raw,0.8045,0.1066
SDXL_image_0049079.jpg,diffusion_sfhq,topographic,0.6277,0.0435
SDXL_image_0049079.jpg,diffusion_sfhq,edge,0.8106,0.0471
FLUX1_dev_image_0002995.jpg,diffusion_sfhq,raw,0.7394,0.2269
FLUX1_dev_image_0002995.jpg,diffusion_sfhq,topographic,0.6017,0.0635
FLUX1_dev_image_0002995.jpg,diffusion_sfhq,edge,0.8877,0.0679
SDXL_image_0043072.jpg,diffusion_sfhq,raw,0.7953,0.1879
SDXL_image_0043072.jpg,diffusion_sfhq,topographic,0.5903,0.1173
SDXL_image_0043072.jpg,diffusion_sfhq,edge,0.9179,0.0637
FLUX1_schnell_image_0031720.jpg,diffusion_sfhq,raw,0.7804,0.0455
FLUX1_schnell_image_0031720.jpg,diffusion_sfhq,topographic,0.5864,0.0011
FLUX1_schnell_image_0031720.jpg,diffusion_sfhq,edge,0.8638,0.0068
FLUX1_pro_image_0000892.jpg,diffusion_sfhq,raw,0.7962,0.099
FLUX1_pro_image_0000892.jpg,diffusion_sfhq,topographic,0.5559,0.0312
FLUX1_pro_image_0000892.jpg,diffusion_sfhq,edge,0.8811,0.013
FLUX1_schnell_image_0055818.jpg,diffusion_sfhq,raw,0.8242,0.0163
FLUX1_schnell_image_0055818.jpg,diffusion_sfhq,topographic,0.5626,0.0371
FLUX1_schnell_image_0055818.jpg,diffusion_sfhq,edge,0.89,0.024
FLUX1_schnell_image_0019599.jpg,diffusion_sfhq,raw,0.8709,0.0054
FLUX1_schnell_image_0019599.jpg,diffusion_sfhq,topographic,0.6341,0.0236
FLUX1_schnell_image_0019599.jpg,diffusion_sfhq,edge,0.8424,0.054
FLUX1_schnell_image_0024906.jpg,diffusion_sfhq,raw,0.7315,0.1134
FLUX1_schnell_image_0024906.jpg,diffusion_sfhq,topographic,0.5453,0.007
FLUX1_schnell_image_0024906.jpg,diffusion_sfhq,edge,0.8696,0.0135
SDXL_image_0018064.jpg,diffusion_sfhq,raw,0.8671,0.033
SDXL_image_0018064.jpg,diffusion_sfhq,topographic,0.5993,0.0389
SDXL_image_0018064.jpg,diffusion_sfhq,edge,0.8853,0.0207
FLUX1_schnell_image_0052050.jpg,diffusion_sfhq,raw,0.7676,0.0279
FLUX1_schnell_image_0052050.jpg,diffusion_sfhq,topographic,0.5135,0.0031
FLUX1_schnell_image_0052050.jpg,diffusion_sfhq,edge,0.8282,0.0027
FLUX1_schnell_image_0016483.jpg,diffusion_sfhq,raw,0.8376,0.0887
FLUX1_schnell_image_0016483.jpg,diffusion_sfhq,topographic,0.5562,0.0627
FLUX1_schnell_image_0016483.jpg,diffusion_sfhq,edge,0.8607,0.0091
SDXL_image_0001041.jpg,diffusion_sfhq,raw,0.7254,0.1825
SDXL_image_0001041.jpg,diffusion_sfhq,topographic,0.5249,0.0094
SDXL_image_0001041.jpg,diffusion_sfhq,edge,0.7927,0.0057
FLUX1_schnell_image_0005740.jpg,diffusion_sfhq,raw,0.7409,0.1582
FLUX1_schnell_image_0005740.jpg,diffusion_sfhq,topographic,0.5505,0.0479
FLUX1_schnell_image_0005740.jpg,diffusion_sfhq,edge,0.8436,0.0833
SDXL_image_0025197.jpg,diffusion_sfhq,raw,0.7754,0.1391
SDXL_image_0025197.jpg,diffusion_sfhq,topographic,0.6258,0.0126
SDXL_image_0025197.jpg,diffusion_sfhq,edge,0.8877,0.0132
SDXL_image_0053026.jpg,diffusion_sfhq,raw,0.808,0.0731
SDXL_image_0053026.jpg,diffusion_sfhq,topographic,0.5725,0.0452
SDXL_image_0053026.jpg,diffusion_sfhq,edge,0.9207,0.0267
SDXL_image_0046055.jpg,diffusion_sfhq,raw,0.7175,0.0824
SDXL_image_0046055.jpg,diffusion_sfhq,topographic,0.6158,0.0017
SDXL_image_0046055.jpg,diffusion_sfhq,edge,0.8783,0.0003
SDXL_image_0005213.jpg,diffusion_sfhq,raw,0.7868,0.0554
SDXL_image_0005213.jpg,diffusion_sfhq,topographic,0.5905,0.0232
SDXL_image_0005213.jpg,diffusion_sfhq,edge,0.8691,0.0111
SDXL_image_0005892.jpg,diffusion_sfhq,raw,0.7745,0.0454
SDXL_image_0005892.jpg,diffusion_sfhq,topographic,0.6043,0.0051
SDXL_image_0005892.jpg,diffusion_sfhq,edge,0.9572,0.0027
FLUX1_schnell_image_0050378.jpg,diffusion_sfhq,raw,0.8247,0.022
FLUX1_schnell_image_0050378.jpg,diffusion_sfhq,topographic,0.597,0.0189
FLUX1_schnell_image_0050378.jpg,diffusion_sfhq,edge,0.8839,0.0044
FLUX1_schnell_image_0020254.jpg,diffusion_sfhq,raw,0.7863,0.11
FLUX1_schnell_image_0020254.jpg,diffusion_sfhq,topographic,0.5785,0.067
FLUX1_schnell_image_0020254.jpg,diffusion_sfhq,edge,0.8237,0.0025
SDXL_image_0033232.jpg,diffusion_sfhq,raw,0.6856,0.0818
SDXL_image_0033232.jpg,diffusion_sfhq,topographic,0.5409,0.1792
SDXL_image_0033232.jpg,diffusion_sfhq,edge,0.8451,0.1113
FLUX1_schnell_image_0050418.jpg,diffusion_sfhq,raw,0.7831,0.1526
FLUX1_schnell_image_0050418.jpg,diffusion_sfhq,topographic,0.5425,0.0904
FLUX1_schnell_image_0050418.jpg,diffusion_sfhq,edge,0.8088,0.1454
SDXL_image_0036234.jpg,diffusion_sfhq,raw,0.7609,0.0024
SDXL_image_0036234.jpg,diffusion_sfhq,topographic,0.6186,0.0115
SDXL_image_0036234.jpg,diffusion_sfhq,edge,0.9268,0.0087
FLUX1_schnell_image_0041775.jpg,diffusion_sfhq,raw,0.7379,0.0462
FLUX1_schnell_image_0041775.jpg,diffusion_sfhq,topographic,0.5248,0.0209
FLUX1_schnell_image_0041775.jpg,diffusion_sfhq,edge,0.8185,0.0269
FLUX1_schnell_image_0013358.jpg,diffusion_sfhq,raw,0.8191,0.1705
FLUX1_schnell_image_0013358.jpg,diffusion_sfhq,topographic,0.7078,0.0307
FLUX1_schnell_image_0013358.jpg,diffusion_sfhq,edge,0.8835,0.0385
FLUX1_schnell_image_0000760.jpg,diffusion_sfhq,raw,0.9147,0.0186
FLUX1_schnell_image_0000760.jpg,diffusion_sfhq,topographic,0.6619,0.0054
FLUX1_schnell_image_0000760.jpg,diffusion_sfhq,edge,0.9148,0.0218
FLUX1_schnell_image_0001101.jpg,diffusion_sfhq,raw,0.8439,0.0071
FLUX1_schnell_image_0001101.jpg,diffusion_sfhq,topographic,0.5415,0.0326
FLUX1_schnell_image_0001101.jpg,diffusion_sfhq,edge,0.8602,0.0189
SDXL_image_0016753.jpg,diffusion_sfhq,raw,0.866,0.0017
SDXL_image_0016753.jpg,diffusion_sfhq,topographic,0.5297,0.0698
SDXL_image_0016753.jpg,diffusion_sfhq,edge,0.7954,0.0851
FLUX1_schnell_image_0044920.jpg,diffusion_sfhq,raw,0.8851,0.0773
FLUX1_schnell_image_0044920.jpg,diffusion_sfhq,topographic,0.6075,0.0162
FLUX1_schnell_image_0044920.jpg,diffusion_sfhq,edge,0.8996,0.0164
FLUX1_schnell_image_0034855.jpg,diffusion_sfhq,raw,0.7758,0.0238
FLUX1_schnell_image_0034855.jpg,diffusion_sfhq,topographic,0.5359,0.0418
FLUX1_schnell_image_0034855.jpg,diffusion_sfhq,edge,0.8776,0.0407
FLUX1_schnell_image_0043941.jpg,diffusion_sfhq,raw,0.8393,0.1432
FLUX1_schnell_image_0043941.jpg,diffusion_sfhq,topographic,0.6215,0.0783
FLUX1_schnell_image_0043941.jpg,diffusion_sfhq,edge,0.8553,0.0603
FLUX1_schnell_image_0042304.jpg,diffusion_sfhq,raw,0.9153,0.0494
FLUX1_schnell_image_0042304.jpg,diffusion_sfhq,topographic,0.695,0.0094
FLUX1_schnell_image_0042304.jpg,diffusion_sfhq,edge,0.8945,0.0083
FLUX1_schnell_image_0049638.jpg,diffusion_sfhq,raw,0.831,0.05
FLUX1_schnell_image_0049638.jpg,diffusion_sfhq,topographic,0.5047,0.0076
FLUX1_schnell_image_0049638.jpg,diffusion_sfhq,edge,0.8305,0.0223
SDXL_image_0043622.jpg,diffusion_sfhq,raw,0.7335,0.0935
SDXL_image_0043622.jpg,diffusion_sfhq,topographic,0.5206,0.0343
SDXL_image_0043622.jpg,diffusion_sfhq,edge,0.8205,0.0024
SDXL_image_0025948.jpg,diffusion_sfhq,raw,0.8134,0.0519
SDXL_image_0025948.jpg,diffusion_sfhq,topographic,0.5376,0.0387
SDXL_image_0025948.jpg,diffusion_sfhq,edge,0.8233,0.042
FLUX1_dev_image_0005978.jpg,diffusion_sfhq,raw,0.8345,0.0456
FLUX1_dev_image_0005978.jpg,diffusion_sfhq,topographic,0.6471,0.0006
FLUX1_dev_image_0005978.jpg,diffusion_sfhq,edge,0.9104,0.0171
SDXL_image_0018639.jpg,diffusion_sfhq,raw,0.8487,0.0592
SDXL_image_0018639.jpg,diffusion_sfhq,topographic,0.5554,0.0729
SDXL_image_0018639.jpg,diffusion_sfhq,edge,0.8752,0.0615
SDXL_image_0016028.jpg,diffusion_sfhq,raw,0.8203,0.0845
SDXL_image_0016028.jpg,diffusion_sfhq,topographic,0.5498,0.1292
SDXL_image_0016028.jpg,diffusion_sfhq,edge,0.8895,0.0382
SDXL_image_0015074.jpg,diffusion_sfhq,raw,0.7982,0.0444
SDXL_image_0015074.jpg,diffusion_sfhq,topographic,0.5555,0.0216
SDXL_image_0015074.jpg,diffusion_sfhq,edge,0.9178,0.0238
FLUX1_schnell_image_0001296.jpg,diffusion_sfhq,raw,0.6247,0.1945
FLUX1_schnell_image_0001296.jpg,diffusion_sfhq,topographic,0.6757,0.0077
FLUX1_schnell_image_0001296.jpg,diffusion_sfhq,edge,0.915,0.0094
FLUX1_dev_image_0006822.jpg,diffusion_sfhq,raw,0.7589,0.1817
FLUX1_dev_image_0006822.jpg,diffusion_sfhq,topographic,0.5883,0.0165
FLUX1_dev_image_0006822.jpg,diffusion_sfhq,edge,0.9148,0.0095
FLUX1_schnell_image_0041192.jpg,diffusion_sfhq,raw,0.7857,0.1102
FLUX1_schnell_image_0041192.jpg,diffusion_sfhq,topographic,0.5267,0.0179
FLUX1_schnell_image_0041192.jpg,diffusion_sfhq,edge,0.8354,0.04
SDXL_image_0025835.jpg,diffusion_sfhq,raw,0.8317,0.1516
SDXL_image_0025835.jpg,diffusion_sfhq,topographic,0.6045,0.0332
SDXL_image_0025835.jpg,diffusion_sfhq,edge,0.9203,0.0285
FLUX1_schnell_image_0032886.jpg,diffusion_sfhq,raw,0.8169,0.1256
FLUX1_schnell_image_0032886.jpg,diffusion_sfhq,topographic,0.6277,0.0409
FLUX1_schnell_image_0032886.jpg,diffusion_sfhq,edge,0.9345,0.0098
SDXL_image_0035326.jpg,diffusion_sfhq,raw,0.7509,0.0648
SDXL_image_0035326.jpg,diffusion_sfhq,topographic,0.5694,0.0238
SDXL_image_0035326.jpg,diffusion_sfhq,edge,0.9031,0.0099
SDXL_image_0043339.jpg,diffusion_sfhq,raw,0.7862,0.0967
SDXL_image_0043339.jpg,diffusion_sfhq,topographic,0.5318,0.0578
SDXL_image_0043339.jpg,diffusion_sfhq,edge,0.8592,0.0107
