filename,category,filter_type,bilateral_symmetry,lr_imbalance
DALLE3_image_0000274.jpg,dalle3_sfhq,edge,0.9161,0.0182
DALLE3_image_0000788.jpg,dalle3_sfhq,raw,0.7573,0.0369
DALLE3_image_0000788.jpg,dalle3_sfhq,topographic,0.6344,0.0347
DALLE3_image_0000788.jpg,dalle3_sfhq,edge,0.9086,0.0147
DALLE3_image_0000657.jpg,dalle3_sfhq,raw,0.8429,0.0094
DALLE3_image_0000657.jpg,dalle3_sfhq,topographic,0.6296,0.009
DALLE3_image_0000657.jpg,dalle3_sfhq,edge,0.9294,0.0107
DALLE3_image_0000349.jpg,dalle3_sfhq,raw,0.715,0.2034
DALLE3_image_0000349.jpg,dalle3_sfhq,topographic,0.541,0.0121
DALLE3_image_0000349.jpg,dalle3_sfhq,edge,0.9006,0.0315
DALLE3_image_0001054.jpg,dalle3_sfhq,raw,0.7785,0.097
DALLE3_image_0001054.jpg,dalle3_sfhq,topographic,0.5794,0.1341
DALLE3_image_0001054.jpg,dalle3_sfhq,edge,0.8759,0.0403
DALLE3_image_0000301.jpg,dalle3_sfhq,raw,0.7703,0.0138
DALLE3_image_0000301.jpg,dalle3_sfhq,topographic,0.5493,0.0795
DALLE3_image_0000301.jpg,dalle3_sfhq,edge,0.8994,0.0471
DALLE3_image_0000446.jpg,dalle3_sfhq,raw,0.7326,0.2521
DALLE3_image_0000446.jpg,dalle3_sfhq,topographic,0.6264,0.0295
DALLE3_image_0000446.jpg,dalle3_sfhq,edge,0.9424,0.0178
DALLE3_image_0001083.jpg,dalle3_sfhq,raw,0.7503,0.0823
DALLE3_image_0001083.jpg,dalle3_sfhq,topographic,0.5271,0.0239
DALLE3_image_0001083.jpg,dalle3_sfhq,edge,0.8316,0.0617
DALLE3_image_0000465.jpg,dalle3_sfhq,raw,0.7431,0.1686
DALLE3_image_0000465.jpg,dalle3_sfhq,topographic,0.6015,0.0112
DALLE3_image_0000465.jpg,dalle3_sfhq,edge,0.8744,0.0063
DALLE3_image_0000004.jpg,dalle3_sfhq,raw,0.9019,0.0091
DALLE3_image_0000004.jpg,dalle3_sfhq,topographic,0.6147,0.0424
DALLE3_image_0000004.jpg,dalle3_sfhq,edge,0.9144,0.0284
DALLE3_image_0000977.jpg,dalle3_sfhq,raw,0.7147,0.215
DALLE3_image_0000977.jpg,dalle3_sfhq,topographic,0.5611,0.053
DALLE3_image_0000977.jpg,dalle3_sfhq,edge,0.8891,0.0256
DALLE3_image_0000740.jpg,dalle3_sfhq,raw,0.8144,0.1212
DALLE3_image_0000740.jpg,dalle3_sfhq,topographic,0.674,0.0286
DALLE3_image_0000740.jpg,dalle3_sfhq,edge,0.8432,0.0135
DALLE3_image_0000897.jpg,dalle3_sfhq,raw,0.7469,0.0368
DALLE3_image_0000897.jpg,dalle3_sfhq,topographic,0.577,0.0044
DALLE3_image_0000897.jpg,dalle3_sfhq,edge,0.865,0.0245
DALLE3_image_0000737.jpg,dalle3_sfhq,raw,0.7172,0.1873
DALLE3_image_0000737.jpg,dalle3_sfhq,topographic,0.5679,0.0522
DALLE3_image_0000737.jpg,dalle3_sfhq,edge,0.8982,0.03
DALLE3_image_0000270.jpg,dalle3_sfhq,raw,0.7503,0.0708
DALLE3_image_0000270.jpg,dalle3_sfhq,topographic,0.5487,0.0326
DALLE3_image_0000270.jpg,dalle3_sfhq,edge,0.8055,0.0119
DALLE3_image_0000513.jpg,dalle3_sfhq,raw,0.7367,0.1129
DALLE3_image_0000513.jpg,dalle3_sfhq,topographic,0.5391,0.007
DALLE3_image_0000513.jpg,dalle3_sfhq,edge,0.857,0.0139
DALLE3_image_0000781.jpg,dalle3_sfhq,raw,0.6903,0.2221
DALLE3_image_0000781.jpg,dalle3_sfhq,topographic,0.6394,0.1598
DALLE3_image_0000781.jpg,dalle3_sfhq,edge,0.9328,0.0238
DALLE3_image_0000183.jpg,dalle3_sfhq,raw,0.8729,0.0174
DALLE3_image_0000183.jpg,dalle3_sfhq,topographic,0.6303,0.0321
DALLE3_image_0000183.jpg,dalle3_sfhq,edge,0.9203,0.0209
DALLE3_image_0000520.jpg,dalle3_sfhq,raw,0.8577,0.0969
DALLE3_image_0000520.jpg,dalle3_sfhq,topographic,0.6212,0.056
DALLE3_image_0000520.jpg,dalle3_sfhq,edge,0.8844,0.0721
DALLE3_image_0000935.jpg,dalle3_sfhq,raw,0.8195,0.0369
DALLE3_image_0000935.jpg,dalle3_sfhq,topographic,0.6332,0.0174
DALLE3_image_0000935.jpg,dalle3_sfhq,edge,0.9409,0.0098
DALLE3_image_0000109.jpg,dalle3_sfhq,raw,0.82,0.0235
DALLE3_image_0000109.jpg,dalle3_sfhq,topographic,0.5648,0.0447
DALLE3_image_0000109.jpg,dalle3_sfhq,edge,0.8851,0.0031
DALLE3_image_0000892.jpg,dalle3_sfhq,raw,0.7937,0.0731
DALLE3_image_0000892.jpg,dalle3_sfhq,topographic,0.6274,0.0115
DALLE3_image_0000892.jpg,dalle3_sfhq,edge,0.908,0.0134
DALLE3_image_0000641.jpg,dalle3_sfhq,raw,0.8038,0.0833
DALLE3_image_0000641.jpg,dalle3_sfhq,topographic,0.5555,0.0377
DALLE3_image_0000641.jpg,dalle3_sfhq,edge,0.8054,0.0442
DALLE3_image_0000306.jpg,dalle3_sfhq,raw,0.9336,0.0163
DALLE3_image_0000306.jpg,dalle3_sfhq,topographic,0.6901,0.0019
DALLE3_image_0000306.jpg,dalle3_sfhq,edge,0.8904,0.003
DALLE3_image_0000862.jpg,dalle3_sfhq,raw,0.8057,0.1074
DALLE3_image_0000862.jpg,dalle3_sfhq,topographic,0.7388,0.1121
DALLE3_image_0000862.jpg,dalle3_sfhq,edge,0.9,0.0557
DALLE3_image_0000655.jpg,dalle3_sfhq,raw,0.7674,0.0926
DALLE3_image_0000655.jpg,dalle3_sfhq,topographic,0.5537,0.0255
DALLE3_image_0000655.jpg,dalle3_sfhq,edge,0.8838,0.0119
DALLE3_image_0000987.jpg,dalle3_sfhq,raw,0.8353,0.034
DALLE3_image_0000987.jpg,dalle3_sfhq,topographic,0.5784,0.0433
DALLE3_image_0000987.jpg,dalle3_sfhq,edge,0.8821,0.0669
DALLE3_image_0000624.jpg,dalle3_sfhq,raw,0.8011,0.0567
DALLE3_image_0000624.jpg,dalle3_sfhq,topographic,0.5999,0.0861
DALLE3_image_0000624.jpg,dalle3_sfhq,edge,0.8761,0.0797
DALLE3_image_0000204.jpg,dalle3_sfhq,raw,0.8649,0.0261
DALLE3_image_0000204.jpg,dalle3_sfhq,topographic,0.6528,0.0422
DALLE3_image_0000204.jpg,dalle3_sfhq,edge,0.8612,0.0259
DALLE3_image_0000157.jpg,dalle3_sfhq,raw,0.8654,0.1119
DALLE3_image_0000157.jpg,dalle3_sfhq,topographic,0.6211,0.0382
DALLE3_image_0000157.jpg,dalle3_sfhq,edge,0.8693,0.0337
DALLE3_image_0000383.jpg,dalle3_sfhq,raw,0.7857,0.0105
DALLE3_image_0000383.jpg,dalle3_sfhq,topographic,0.5468,0.0284
DALLE3_image_0000383.jpg,dalle3_sfhq,edge,0.881,0.0238
DALLE3_image_0000989.jpg,dalle3_sfhq,raw,0.9603,0.003
DALLE3_image_0000989.jpg,dalle3_sfhq,topographic,0.7379,0.0062
DALLE3_image_0000989.jpg,dalle3_sfhq,edge,0.8857,0.0017
DALLE3_image_0000166.jpg,dalle3_sfhq,raw,0.8028,0.1196
DALLE3_image_0000166.jpg,dalle3_sfhq,topographic,0.5665,0.032
DALLE3_image_0000166.jpg,dalle3_sfhq,edge,0.8947,0.002
DALLE3_image_0001057.jpg,dalle3_sfhq,raw,0.8311,0.0863
DALLE3_image_0001057.jpg,dalle3_sfhq,topographic,0.6286,0.0438
DALLE3_image_0001057.jpg,dalle3_sfhq,edge,0.8449,0.0777
DALLE3_image_0000798.jpg,dalle3_sfhq,raw,0.7456,0.0093
DALLE3_image_0000798.jpg,dalle3_sfhq,topographic,0.6292,0.0039
DALLE3_image_0000798.jpg,dalle3_sfhq,edge,0.9127,0.0211
DALLE3_image_0000945.jpg,dalle3_sfhq,raw,0.7937,0.1386
DALLE3_image_0000945.jpg,dalle3_sfhq,topographic,0.6215,0.1143
DALLE3_image_0000945.jpg,dalle3_sfhq,edge,0.9033,0.0186
DALLE3_image_0000544.jpg,dalle3_sfhq,raw,0.7283,0.1555
DALLE3_image_0000544.jpg,dalle3_sfhq,topographic,0.5908,0.0389
DALLE3_image_0000544.jpg,dalle3_sfhq,edge,0.8975,0.016
DALLE3_image_0001086.jpg,dalle3_sfhq,raw,0.7,0.2504
DALLE3_image_0001086.jpg,dalle3_sfhq,topographic,0.6714,0.0241
DALLE3_image_0001086.jpg,dalle3_sfhq,edge,0.8679,0.0198
DALLE3_image_0000001.jpg,dalle3_sfhq,raw,0.796,0.028
DALLE3_image_0000001.jpg,dalle3_sfhq,topographic,0.5975,0.0081
DALLE3_image_0000001.jpg,dalle3_sfhq,edge,0.9285,0.0089
DALLE3_image_0000614.jpg,dalle3_sfhq,raw,0.5078,0.4642
DALLE3_image_0000614.jpg,dalle3_sfhq,topographic,0.6274,0.2545
DALLE3_image_0000614.jpg,dalle3_sfhq,edge,0.7926,0.1587
DALLE3_image_0000332.jpg,dalle3_sfhq,raw,0.801,0.0887
DALLE3_image_0000332.jpg,dalle3_sfhq,topographic,0.703,0.0014
DALLE3_image_0000332.jpg,dalle3_sfhq,edge,0.9426,0.0198
DALLE3_image_0000501.jpg,dalle3_sfhq,raw,0.7422,0.0607
DALLE3_image_0000501.jpg,dalle3_sfhq,topographic,0.5768,0.0969
DALLE3_image_0000501.jpg,dalle3_sfhq,edge,0.8244,0.067
DALLE3_image_0000020.jpg,dalle3_sfhq,raw,0.8613,0.0674
DALLE3_image_0000020.jpg,dalle3_sfhq,topographic,0.5842,0.06
DALLE3_image_0000020.jpg,dalle3_sfhq,edge,0.8344,0.0592
DALLE3_image_0001001.jpg,dalle3_sfhq,raw,0.7975,0.0047
DALLE3_image_0001001.jpg,dalle3_sfhq,topographic,0.5333,0.0294
DALLE3_image_0001001.jpg,dalle3_sfhq,edge,0.8639,0.0129
DALLE3_image_0000952.jpg,dalle3_sfhq,raw,0.7881,0.0281
DALLE3_image_0000952.jpg,dalle3_sfhq,topographic,0.5931,0.0607
DALLE3_image_0000952.jpg,dalle3_sfhq,edge,0.8451,0.0549
DALLE3_image_0000372.jpg,dalle3_sfhq,raw,0.8001,0.0023
DALLE3_image_0000372.jpg,dalle3_sfhq,topographic,0.7199,0.0416
DALLE3_image_0000372.jpg,dalle3_sfhq,edge,0.9469,0.0023
DALLE3_image_0000900.jpg,dalle3_sfhq,raw,0.5942,0.3146
DALLE3_image_0000900.jpg,dalle3_sfhq,topographic,0.6509,0.0088
DALLE3_image_0000900.jpg,dalle3_sfhq,edge,0.919,0.0042
DALLE3_image_0000852.jpg,dalle3_sfhq,raw,0.7349,0.0212
DALLE3_image_0000852.jpg,dalle3_sfhq,topographic,0.5653,0.0025
DALLE3_image_0000852.jpg,dalle3_sfhq,edge,0.9247,0.014
DALLE3_image_0000827.jpg,dalle3_sfhq,raw,0.8222,0.01
DALLE3_image_0000827.jpg,dalle3_sfhq,topographic,0.6164,0.065
DALLE3_image_0000827.jpg,dalle3_sfhq,edge,0.8281,0.0375
DALLE3_image_0000315.jpg,dalle3_sfhq,raw,0.8204,0.0298
DALLE3_image_0000315.jpg,dalle3_sfhq,topographic,0.5994,0.022
DALLE3_image_0000315.jpg,dalle3_sfhq,edge,0.9344,0.005
DALLE3_image_0000246.jpg,dalle3_sfhq,raw,0.7435,0.1845
DALLE3_image_0000246.jpg,dalle3_sfhq,topographic,0.5476,0.1378
DALLE3_image_0000246.jpg,dalle3_sfhq,edge,0.8926,0.0586
DALLE3_image_0000060.jpg,dalle3_sfhq,raw,0.8374,0.0922
DALLE3_image_0000060.jpg,dalle3_sfhq,topographic,0.5405,0.065
DALLE3_image_0000060.jpg,dalle3_sfhq,edge,0.8636,0.0155
DALLE3_image_0000247.jpg,dalle3_sfhq,raw,0.8076,0.0675
DALLE3_image_0000247.jpg,dalle3_sfhq,topographic,0.5311,0.0038
DALLE3_image_0000247.jpg,dalle3_sfhq,edge,0.8416,0.0366
DALLE3_image_0000959.jpg,dalle3_sfhq,raw,0.6904,0.0492
DALLE3_image_0000959.jpg,dalle3_sfhq,topographic,0.5176,0.125
DALLE3_image_0000959.jpg,dalle3_sfhq,edge,0.7184,0.1242
DALLE3_image_0000581.jpg,dalle3_sfhq,raw,0.8471,0.0273
DALLE3_image_0000581.jpg,dalle3_sfhq,topographic,0.5386,0.0344
DALLE3_image_0000581.jpg,dalle3_sfhq,edge,0.8373,0.0226
DALLE3_image_0000081.jpg,dalle3_sfhq,raw,0.7686,0.0113
DALLE3_image_0000081.jpg,dalle3_sfhq,topographic,0.5812,0.0036
DALLE3_image_0000081.jpg,dalle3_sfhq,edge,0.8411,0.0285
DALLE3_image_0000088.jpg,dalle3_sfhq,raw,0.7765,0.171
DALLE3_image_0000088.jpg,dalle3_sfhq,topographic,0.5171,0.0849
DALLE3_image_0000088.jpg,dalle3_sfhq,edge,0.779,0.0474
DALLE3_image_0000750.jpg,dalle3_sfhq,raw,0.6156,0.3835
DALLE3_image_0000750.jpg,dalle3_sfhq,topographic,0.7656,0.2082
DALLE3_image_0000750.jpg,dalle3_sfhq,edge,0.9534,0.0363
DALLE3_image_0000498.jpg,dalle3_sfhq,raw,0.6658,0.2169
DALLE3_image_0000498.jpg,dalle3_sfhq,topographic,0.6083,0.1551
DALLE3_image_0000498.jpg,dalle3_sfhq,edge,0.9111,0.052
DALLE3_image_0000836.jpg,dalle3_sfhq,raw,0.7274,0.027
DALLE3_image_0000836.jpg,dalle3_sfhq,topographic,0.5762,0.052
DALLE3_image_0000836.jpg,dalle3_sfhq,edge,0.9061,0.0094
DALLE3_image_0000071.jpg,dalle3_sfhq,raw,0.7902,0.0966
DALLE3_image_0000071.jpg,dalle3_sfhq,topographic,0.6047,0.0617
DALLE3_image_0000071.jpg,dalle3_sfhq,edge,0.8944,0.0349
DALLE3_image_0001072.jpg,dalle3_sfhq,raw,0.7384,0.04
DALLE3_image_0001072.jpg,dalle3_sfhq,topographic,0.5116,0.0247
DALLE3_image_0001072.jpg,dalle3_sfhq,edge,0.7622,0.0265
DALLE3_image_0000546.jpg,dalle3_sfhq,raw,0.7893,0.0473
DALLE3_image_0000546.jpg,dalle3_sfhq,topographic,0.596,0.016
DALLE3_image_0000546.jpg,dalle3_sfhq,edge,0.8331,0.0152
DALLE3_image_0000785.jpg,dalle3_sfhq,raw,0.8838,0.0296
DALLE3_image_0000785.jpg,dalle3_sfhq,topographic,0.601,0.009
DALLE3_image_0000785.jpg,dalle3_sfhq,edge,0.9352,0.0265
DALLE3_image_0000129.jpg,dalle3_sfhq,raw,0.7191,0.0797
DALLE3_image_0000129.jpg,dalle3_sfhq,topographic,0.6554,0.0525
DALLE3_image_0000129.jpg,dalle3_sfhq,edge,0.9361,0.0091
DALLE3_image_0000132.jpg,dalle3_sfhq,raw,0.6032,0.3321
DALLE3_image_0000132.jpg,dalle3_sfhq,topographic,0.5735,0.1968
DALLE3_image_0000132.jpg,dalle3_sfhq,edge,0.8916,0.0466
DALLE3_image_0000676.jpg,dalle3_sfhq,raw,0.8611,0.0957
DALLE3_image_0000676.jpg,dalle3_sfhq,topographic,0.6588,0.0735
DALLE3_image_0000676.jpg,dalle3_sfhq,edge,0.9301,0.0462
DALLE3_image_0000487.jpg,dalle3_sfhq,raw,0.8686,0.0536
DALLE3_image_0000487.jpg,dalle3_sfhq,topographic,0.6855,0.0688
DALLE3_image_0000487.jpg,dalle3_sfhq,edge,0.9721,0.0038
DALLE3_image_0000563.jpg,dalle3_sfhq,raw,0.8518,0.1083
DALLE3_image_0000563.jpg,dalle3_sfhq,topographic,0.6708,0.0127
DALLE3_image_0000563.jpg,dalle3_sfhq,edge,0.9442,0.0132
DALLE3_image_0000170.jpg,dalle3_sfhq,raw,0.8414,0.0165
DALLE3_image_0000170.jpg,dalle3_sfhq,topographic,0.5181,0.0472
DALLE3_image_0000170.jpg,dalle3_sfhq,edge,0.8151,0.011
DALLE3_image_0000272.jpg,dalle3_sfhq,raw,0.7633,0.0543
DALLE3_image_0000272.jpg,dalle3_sfhq,topographic,0.5864,0.0303
DALLE3_image_0000272.jpg,dalle3_sfhq,edge,0.9019,0.0065
DALLE3_image_0000541.jpg,dalle3_sfhq,raw,0.779,0.1874
DALLE3_image_0000541.jpg,dalle3_sfhq,topographic,0.5171,0.0357
DALLE3_image_0000541.jpg,dalle3_sfhq,edge,0.8386,0.0158
DALLE3_image_0000894.jpg,dalle3_sfhq,raw,0.8024,0.1082
DALLE3_image_0000894.jpg,dalle3_sfhq,topographic,0.5364,0.0246
DALLE3_image_0000894.jpg,dalle3_sfhq,edge,0.8768,0.0114
DALLE3_image_0000622.jpg,dalle3_sfhq,raw,0.7304,0.0694
DALLE3_image_0000622.jpg,dalle3_sfhq,topographic,0.5855,0.0695
DALLE3_image_0000622.jpg,dalle3_sfhq,edge,0.8317,0.0369
DALLE3_image_0000434.jpg,dalle3_sfhq,raw,0.8329,0.0982
DALLE3_image_0000434.jpg,dalle3_sfhq,topographic,0.7188,0.0005
DALLE3_image_0000434.jpg,dalle3_sfhq,edge,0.9178,0.0042
DALLE3_image_0000217.jpg,dalle3_sfhq,raw,0.734,0.1625
DALLE3_image_0000217.jpg,dalle3_sfhq,topographic,0.5593,0.02
DALLE3_image_0000217.jpg,dalle3_sfhq,edge,0.8371,0.0134
DALLE3_image_0000972.jpg,dalle3_sfhq,raw,0.7749,0.0048
DALLE3_image_0000972.jpg,dalle3_sfhq,topographic,0.5759,0.0906
DALLE3_image_0000972.jpg,dalle3_sfhq,edge,0.8752,0.0081
DALLE3_image_0000774.jpg,dalle3_sfhq,raw,0.7966,0.1066
DALLE3_image_0000774.jpg,dalle3_sfhq,topographic,0.5674,0.0153
DALLE3_image_0000774.jpg,dalle3_sfhq,edge,0.8969,0.0089
DALLE3_image_0001069.jpg,dalle3_sfhq,raw,0.7884,0.1012
DALLE3_image_0001069.jpg,dalle3_sfhq,topographic,0.5665,0.0252
DALLE3_image_0001069.jpg,dalle3_sfhq,edge,0.8905,0.0115
DALLE3_image_0000707.jpg,dalle3_sfhq,raw,0.7281,0.2108
DALLE3_image_0000707.jpg,dalle3_sfhq,topographic,0.6064,0.0557
DALLE3_image_0000707.jpg,dalle3_sfhq,edge,0.947,0.0105
DALLE3_image_0000206.jpg,dalle3_sfhq,raw,0.7862,0.1153
DALLE3_image_0000206.jpg,dalle3_sfhq,topographic,0.6605,0.034
DALLE3_image_0000206.jpg,dalle3_sfhq,edge,0.9399,0.0139
DALLE3_image_0000731.jpg,dalle3_sfhq,raw,0.7523,0.1593
DALLE3_image_0000731.jpg,dalle3_sfhq,topographic,0.5876,0.0379
DALLE3_image_0000731.jpg,dalle3_sfhq,edge,0.8928,0.0275
DALLE3_image_0000320.jpg,dalle3_sfhq,raw,0.7932,0.1314
DALLE3_image_0000320.jpg,dalle3_sfhq,topographic,0.5911,0.0559
DALLE3_image_0000320.jpg,dalle3_sfhq,edge,0.813,0.0167
DALLE3_image_0000409.jpg,dalle3_sfhq,raw,0.8488,0.0948
DALLE3_image_0000409.jpg,dalle3_sfhq,topographic,0.6509,0.0094
DALLE3_image_0000409.jpg,dalle3_sfhq,edge,0.9224,0.0292
DALLE3_image_0000688.jpg,dalle3_sfhq,raw,0.8215,0.0394
DALLE3_image_0000688.jpg,dalle3_sfhq,topographic,0.584,0.0087
DALLE3_image_0000688.jpg,dalle3_sfhq,edge,0.898,0.0192
DALLE3_image_0000666.jpg,dalle3_sfhq,raw,0.8159,0.0464
DALLE3_image_0000666.jpg,dalle3_sfhq,topographic,0.5831,0.069
DALLE3_image_0000666.jpg,dalle3_sfhq,edge,0.812,0.0336
DALLE3_image_0000975.jpg,dalle3_sfhq,raw,0.8206,0.1205
DALLE3_image_0000975.jpg,dalle3_sfhq,topographic,0.5777,0.0225
DALLE3_image_0000975.jpg,dalle3_sfhq,edge,0.9094,0.0223
DALLE3_image_0000449.jpg,dalle3_sfhq,raw,0.6506,0.3269
DALLE3_image_0000449.jpg,dalle3_sfhq,topographic,0.6729,0.1556
DALLE3_image_0000449.jpg,dalle3_sfhq,edge,0.9647,0.0222
DALLE3_image_0000530.jpg,dalle3_sfhq,raw,0.7667,0.1162
DALLE3_image_0000530.jpg,dalle3_sfhq,topographic,0.6255,0.0202
DALLE3_image_0000530.jpg,dalle3_sfhq,edge,0.9108,0.0038
DALLE3_image_0000463.jpg,dalle3_sfhq,raw,0.7136,0.085
DALLE3_image_0000463.jpg,dalle3_sfhq,topographic,0.5367,0.041
DALLE3_image_0000463.jpg,dalle3_sfhq,edge,0.8363,0.0346
DALLE3_image_0000124.jpg,dalle3_sfhq,raw,0.7798,0.0647
DALLE3_image_0000124.jpg,dalle3_sfhq,topographic,0.5532,0.0362
DALLE3_image_0000124.jpg,dalle3_sfhq,edge,0.7805,0.0191
DALLE3_image_0000254.jpg,dalle3_sfhq,raw,0.7321,0.0382
DALLE3_image_0000254.jpg,dalle3_sfhq,topographic,0.6084,0.0254
DALLE3_image_0000254.jpg,dalle3_sfhq,edge,0.8984,0.033
DALLE3_image_0000231.jpg,dalle3_sfhq,raw,0.69,0.1754
DALLE3_image_0000231.jpg,dalle3_sfhq,topographic,0.5649,0.0204
DALLE3_image_0000231.jpg,dalle3_sfhq,edge,0.8785,0.0028
DALLE3_image_0001052.jpg,dalle3_sfhq,raw,0.6995,0.0217
DALLE3_image_0001052.jpg,dalle3_sfhq,topographic,0.5259,0.0072
DALLE3_image_0001052.jpg,dalle3_sfhq,edge,0.8316,0.0465
DALLE3_image_0000347.jpg,dalle3_sfhq,raw,0.8895,0.0417
DALLE3_image_0000347.jpg,dalle3_sfhq,topographic,0.7312,0.0155
DALLE3_image_0000347.jpg,dalle3_sfhq,edge,0.8719,0.034
DALLE3_image_0000022.jpg,dalle3_sfhq,raw,0.7896,0.1579
DALLE3_image_0000022.jpg,dalle3_sfhq,topographic,0.568,0.0083
DALLE3_image_0000022.jpg,dalle3_sfhq,edge,0.8703,0.0421
DALLE3_image_0000603.jpg,dalle3_sfhq,raw,0.773,0.0474
DALLE3_image_0000603.jpg,dalle3_sfhq,topographic,0.55,0.0189
DALLE3_image_0000603.jpg,dalle3_sfhq,edge,0.7919,0.0311
DALLE3_image_0000568.jpg,dalle3_sfhq,raw,0.8115,0.0848
DALLE3_image_0000568.jpg,dalle3_sfhq,topographic,0.5998,0.0382
DALLE3_image_0000568.jpg,dalle3_sfhq,edge,0.8972,0.0186
DALLE3_image_0000236.jpg,dalle3_sfhq,raw,0.7549,0.001
DALLE3_image_0000236.jpg,dalle3_sfhq,topographic,0.5437,0.0057
DALLE3_image_0000236.jpg,dalle3_sfhq,edge,0.8804,0.0066
DALLE3_image_0000909.jpg,dalle3_sfhq,raw,0.7582,0.0543
DALLE3_image_0000909.jpg,dalle3_sfhq,topographic,0.5398,0.0316
DALLE3_image_0000909.jpg,dalle3_sfhq,edge,0.7896,0.0517
DALLE3_image_0000226.jpg,dalle3_sfhq,raw,0.8906,0.0735
DALLE3_image_0000226.jpg,dalle3_sfhq,topographic,0.7645,0.0843
DALLE3_image_0000226.jpg,dalle3_sfhq,edge,0.9009,0.0328
DALLE3_image_0000008.jpg,dalle3_sfhq,raw,0.6947,0.0335
DALLE3_image_0000008.jpg,dalle3_sfhq,topographic,0.5993,0.0879
DALLE3_image_0000008.jpg,dalle3_sfhq,edge,0.8065,0.1315
DALLE3_image_0000073.jpg,dalle3_sfhq,raw,0.755,0.1116
DALLE3_image_0000073.jpg,dalle3_sfhq,topographic,0.6393,0.1417
DALLE3_image_0000073.jpg,dalle3_sfhq,edge,0.9419,0.0255
DALLE3_image_0000725.jpg,dalle3_sfhq,raw,0.8726,0.0749
DALLE3_image_0000725.jpg,dalle3_sfhq,topographic,0.5963,0.017
DALLE3_image_0000725.jpg,dalle3_sfhq,edge,0.9103,0.0186
DALLE3_image_0001051.jpg,dalle3_sfhq,raw,0.7496,0.146
DALLE3_image_0001051.jpg,dalle3_sfhq,topographic,0.5485,0.0804
DALLE3_image_0001051.jpg,dalle3_sfhq,edge,0.8999,0.0229
DALLE3_image_0000061.jpg,dalle3_sfhq,raw,0.8481,0.0214
DALLE3_image_0000061.jpg,dalle3_sfhq,topographic,0.5984,0.017
DALLE3_image_0000061.jpg,dalle3_sfhq,edge,0.8171,0.0213
DALLE3_image_0000235.jpg,dalle3_sfhq,raw,0.8154,0.0663
DALLE3_image_0000235.jpg,dalle3_sfhq,topographic,0.6849,0.0096
DALLE3_image_0000235.jpg,dalle3_sfhq,edge,0.9493,0.0031
DALLE3_image_0000070.jpg,dalle3_sfhq,raw,0.9075,0.0567
DALLE3_image_0000070.jpg,dalle3_sfhq,topographic,0.6826,0.0367
DALLE3_image_0000070.jpg,dalle3_sfhq,edge,0.9332,0.0215
DALLE3_image_0000033.jpg,dalle3_sfhq,raw,0.7426,0.1178
DALLE3_image_0000033.jpg,dalle3_sfhq,topographic,0.6341,0.0157
DALLE3_image_0000033.jpg,dalle3_sfhq,edge,0.9246,0.0244
DALLE3_image_0000881.jpg,dalle3_sfhq,raw,0.8004,0.0717
DALLE3_image_0000881.jpg,dalle3_sfhq,topographic,0.5635,0.0531
DALLE3_image_0000881.jpg,dalle3_sfhq,edge,0.908,0.0241
DALLE3_image_0000339.jpg,dalle3_sfhq,raw,0.8348,0.0229
DALLE3_image_0000339.jpg,dalle3_sfhq,topographic,0.561,0.0512
DALLE3_image_0000339.jpg,dalle3_sfhq,edge,0.8719,0.0493
DALLE3_image_0000903.jpg,dalle3_sfhq,raw,0.6924,0.2318
DALLE3_image_0000903.jpg,dalle3_sfhq,topographic,0.5483,0.0646
DALLE3_image_0000903.jpg,dalle3_sfhq,edge,0.7814,0.0367
DALLE3_image_0000527.jpg,dalle3_sfhq,raw,0.6674,0.3021
DALLE3_image_0000527.jpg,dalle3_sfhq,topographic,0.5556,0.1517
DALLE3_image_0000527.jpg,dalle3_sfhq,edge,0.8157,0.0857
DALLE3_image_0000244.jpg,dalle3_sfhq,raw,0.7168,0.148
DALLE3_image_0000244.jpg,dalle3_sfhq,topographic,0.5601,0.0285
DALLE3_image_0000244.jpg,dalle3_sfhq,edge,0.8751,0.0305
DALLE3_image_0001039.jpg,dalle3_sfhq,raw,0.8259,0.0238
DALLE3_image_0001039.jpg,dalle3_sfhq,topographic,0.6407,0.0477
DALLE3_image_0001039.jpg,dalle3_sfhq,edge,0.8996,0.0084
DALLE3_image_0000686.jpg,dalle3_sfhq,raw,0.783,0.1164
DALLE3_image_0000686.jpg,dalle3_sfhq,topographic,0.6089,0.0252
DALLE3_image_0000686.jpg,dalle3_sfhq,edge,0.9084,0.0133
DALLE3_image_0001059.jpg,dalle3_sfhq,raw,0.7632,0.0437
DALLE3_image_0001059.jpg,dalle3_sfhq,topographic,0.5492,0.0499
DALLE3_image_0001059.jpg,dalle3_sfhq,edge,0.8585,0.0121
DALLE3_image_0000220.jpg,dalle3_sfhq,raw,0.7614,0.105
DALLE3_image_0000220.jpg,dalle3_sfhq,topographic,0.5893,0.0774
DALLE3_image_0000220.jpg,dalle3_sfhq,edge,0.9308,0.024
DALLE3_image_0001070.jpg,dalle3_sfhq,raw,0.7585,0.081
DALLE3_image_0001070.jpg,dalle3_sfhq,topographic,0.5356,0.0493
DALLE3_image_0001070.jpg,dalle3_sfhq,edge,0.7832,0.0638
DALLE3_image_0001048.jpg,dalle3_sfhq,raw,0.7592,0.1128
DALLE3_image_0001048.jpg,dalle3_sfhq,topographic,0.6092,0.0722
